#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.190.1	1645	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.191.1	1158	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.192.1	978	89	0.26232	9.746475410461425	-1	0.152391	noncoding
MSTRG.193.1	11406	194	0.30325	7.975528907775878	1	0.843674	coding
MSTRG.193.2	4493	194	0.26752	7.975528907775878	1	0.711667	coding
MSTRG.194.1	57236	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.2	57008	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.3	57043	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.4	55789	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.5	34887	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.6	41646	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.7	56228	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.8	56228	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.9	56281	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.194.10	56280	1138	0.24830000000000002	6.570382881164551	1	1	coding
MSTRG.195.1	753	21	0.353	11.999967765808105	1	0.0111187	noncoding
MSTRG.196.1	11341	199	0.28926	4.529692649841309	1	0.990529	coding
MSTRG.196.2	11196	199	0.29676	4.529692649841309	1	0.991242	coding
MSTRG.196.3	11196	199	0.29676	4.529692649841309	1	0.991242	coding
MSTRG.196.4	11196	199	0.29676	4.529692649841309	1	0.991242	coding
MSTRG.196.5	10919	199	0.29841	4.529692649841309	1	0.991419	coding
MSTRG.197.1	4685	255	0.25442	9.500012779235842	1	0.776939	coding
MSTRG.198.1	28679	202	0.26586000000000004	8.683520698547362	1	0.65962	coding
MSTRG.198.2	28643	202	0.26586000000000004	8.683520698547362	1	0.65962	coding
MSTRG.199.1	649	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.200.1	124860	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.2	124859	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.3	124859	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.4	124859	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.5	124855	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.6	124854	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.7	124129	455	0.24830000000000002	10.198011970520017	1	0.98619	coding
MSTRG.200.8	124842	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.9	124551	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.10	97792	455	0.24853000000000003	10.198011970520017	1	0.986394	coding
MSTRG.200.11	123832	455	0.24830000000000002	10.198011970520017	1	0.98619	coding
MSTRG.200.12	124550	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.13	86897	455	0.25105000000000005	10.198011970520017	1	0.988457	coding
MSTRG.200.14	67564	455	0.26829000000000003	10.198011970520017	1	0.996523	coding
MSTRG.200.15	123832	455	0.24830000000000002	10.198011970520017	1	0.98619	coding
MSTRG.200.16	124549	455	0.26806	10.198011970520017	1	0.996464	coding
MSTRG.200.17	97759	455	0.24853000000000003	10.198011970520017	1	0.986394	coding
MSTRG.201.1	253	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.202.1	6275	98	0.23738	7.79875659942627	1	0.116783	noncoding
MSTRG.203.1	330	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.204.1	1320	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.205.1	202	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.206.1	202	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.207.1	209	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.208.1	261	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.209.1	297	41	0.41359999999999997	7.977205085754394	-1	0.0344931	noncoding
MSTRG.210.1	314	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.211.1	219	54	0.35445	7.790440177917481	-1	0.0624725	noncoding
MSTRG.212.1	75287	3043	0.23738	9.493437004089355	1	1	coding
MSTRG.212.2	75274	3043	0.23738	9.493437004089355	1	1	coding
MSTRG.213.1	5711	166	0.28376999999999997	8.719945335388182	1	0.465093	noncoding
MSTRG.214.1	522	27	0.39398	8.521060371398928	1	0.0077669	noncoding
MSTRG.215.1	1529	379	0.27565	7.761102867126465	1	0.999622	coding
MSTRG.216.1	218	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.217.1	529	141	0.3094	11.000256538391113	-1	0.140237	noncoding
MSTRG.217.2	529	141	0.3094	11.000256538391113	-1	0.140237	noncoding
MSTRG.218.1	592	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.219.1	311	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.220.1	13164	551	0.23903	5.982269859313964	1	1	coding
MSTRG.220.2	13163	551	0.23903	5.982269859313964	1	1	coding
MSTRG.221.1	373	2	0.4238	5.275022315979004	1	1.39185e-05	noncoding
MSTRG.222.1	315	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.223.1	378	2	0.35195	4.29813060760498	-1	0.00928912	noncoding
MSTRG.224.1	236	39	0.44222000000000006	7.8220296859741225	-1	0.0279436	noncoding
MSTRG.225.1	325	60	0.33796	11.711342811584473	-1	0.178773	noncoding
MSTRG.226.1	1520	0	0.23764999999999997	0.0	-1	0.00275101	noncoding
MSTRG.227.1	685	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.228.1	675	108	0.42288	8.98175144195557	1	0.5	coding
MSTRG.229.1	62531	842	0.26467	10.282916831970212	1	0.999999	coding
MSTRG.229.2	57859	842	0.26467	10.282916831970212	1	0.999999	coding
MSTRG.229.3	56578	842	0.24766	10.282916831970212	1	0.999982	coding
MSTRG.229.4	37106	326	0.26586000000000004	9.76201229095459	1	0.956348	coding
MSTRG.230.1	15434	123	0.26578	9.232920265197755	1	0.142193	noncoding
MSTRG.230.2	14574	123	0.26578	9.232920265197755	1	0.142193	noncoding
MSTRG.230.3	10461	123	0.27787	9.232920265197755	1	0.152719	noncoding
MSTRG.231.1	825	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.232.1	239	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.233.1	58353	693	0.26467	6.790804481506346	1	1	coding
MSTRG.233.2	58201	693	0.26467	6.790804481506346	1	1	coding
MSTRG.233.3	34606	693	0.26971	6.790804481506346	1	1	coding
MSTRG.234.1	26126	134	0.28947	8.181311988830569	1	0.269398	noncoding
MSTRG.234.2	9579	87	0.29676	10.66514987945557	1	0.0666251	noncoding
MSTRG.235.1	4411	83	0.32227	8.73954372406006	1	0.0629456	noncoding
MSTRG.236.1	606	46	0.38488	8.507393074035647	1	0.0195054	noncoding
MSTRG.237.1	3021	752	0.26531	10.834379386901855	1	0.999944	coding
MSTRG.238.1	73898	578	0.24233	4.426984596252441	1	1	coding
MSTRG.238.2	6075	468	0.27394	9.300805473327635	-1	0.0736169	noncoding
MSTRG.238.3	68421	578	0.24233	4.426984596252441	1	1	coding
MSTRG.239.1	1330	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.239.2	1327	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.240.1	40488	679	0.26806	10.675916099548338	1	0.999903	coding
MSTRG.240.2	24321	679	0.24830000000000002	10.675916099548338	1	0.9991	coding
MSTRG.241.1	1078	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.242.1	8905	442	0.24830000000000002	10.477353477478026	1	0.971848	coding
MSTRG.242.2	8888	442	0.24830000000000002	10.477353477478026	1	0.971848	coding
MSTRG.243.1	2135	74	0.32442	7.000483512878417	1	0.0469344	noncoding
MSTRG.244.1	10080	260	0.26806	9.846143531799317	1	0.819594	coding
MSTRG.245.1	14376	186	0.28947	6.487682151794433	1	0.888653	coding
MSTRG.246.1	121454	261	0.25018	5.409617042541503	1	0.997668	coding
MSTRG.246.2	121450	261	0.25018	5.409617042541503	1	0.997668	coding
MSTRG.246.3	121440	261	0.25018	5.409617042541503	1	0.997668	coding
MSTRG.246.4	121440	261	0.25018	5.409617042541503	1	0.997668	coding
MSTRG.246.5	121421	261	0.25018	5.409617042541503	1	0.997668	coding
MSTRG.247.1	930	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.248.1	24870	246	0.26829000000000003	6.678888511657715	1	0.981899	coding
MSTRG.249.1	740	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.250.1	11378	191	0.2781	9.521803092956542	1	0.544432	coding
MSTRG.251.1	6626	64	0.30645	10.036712074279784	1	0.0348172	noncoding
MSTRG.251.2	5503	52	0.31254000000000004	9.993905067443851	1	0.0240549	noncoding
MSTRG.252.1	20992	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.2	20991	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.3	24373	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.4	20562	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.5	20562	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.6	25023	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.7	20421	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.8	20407	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.9	20387	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.10	20387	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.11	24192	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.12	20379	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.13	20363	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.14	20363	312	0.2399	6.519909858703613	1	0.997701	coding
MSTRG.252.15	11979	289	0.27135000000000004	4.826278495788574	1	0.999792	coding
MSTRG.252.16	11979	289	0.27135000000000004	4.826278495788574	1	0.999792	coding
MSTRG.252.17	11979	289	0.27135000000000004	4.826278495788574	1	0.999792	coding
MSTRG.252.18	11977	289	0.27135000000000004	4.826278495788574	1	0.999792	coding
MSTRG.252.19	11977	289	0.27135000000000004	4.826278495788574	1	0.999792	coding
MSTRG.252.20	8038	94	0.2962	8.865579414367676	1	0.0768392	noncoding
MSTRG.253.1	23140	312	0.24601	6.519909858703613	1	0.997989	coding
MSTRG.253.2	4562	86	0.37177	9.948970603942868	1	0.128477	noncoding
MSTRG.254.1	170246	522	0.24601	5.750821495056152	1	1	coding
MSTRG.255.1	440	0	0.30106999999999995	0.0	-1	5.10818e-07	noncoding
MSTRG.256.1	209	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.257.1	16287	210	0.28279000000000004	10.318052101135251	1	0.598668	coding
MSTRG.257.2	14106	108	0.28554	10.010537910461426	1	0.105056	noncoding
MSTRG.257.3	14106	108	0.28554	10.010537910461426	1	0.105056	noncoding
MSTRG.257.4	14081	108	0.28554	10.010537910461426	1	0.105056	noncoding
MSTRG.258.1	11298	450	0.2581	4.0500284194946286	1	1	coding
MSTRG.258.2	11298	450	0.2581	4.0500284194946286	1	1	coding
MSTRG.259.1	21348	282	0.25270000000000004	11.580343055725102	1	0.477576	noncoding
MSTRG.260.1	2236	129	0.35289000000000004	11.768655204772951	1	0.264033	noncoding
MSTRG.261.1	1649	103	0.35019	8.482056999206542	1	0.184229	noncoding
MSTRG.262.1	262176	1012	0.26806	9.261673164367675	1	1	coding
MSTRG.262.2	262176	1012	0.26806	9.261673164367675	1	1	coding
MSTRG.262.3	244261	1012	0.26806	9.261673164367675	1	1	coding
MSTRG.262.4	262160	1012	0.26806	9.261673164367675	1	1	coding
MSTRG.262.5	262159	1012	0.26806	9.261673164367675	1	1	coding
MSTRG.262.6	50496	297	0.28279000000000004	9.841888618469238	1	0.953666	coding
MSTRG.262.7	245363	1012	0.26806	9.261673164367675	1	1	coding
MSTRG.262.8	6187	225	0.26302000000000003	9.619279289245604	1	0.657785	coding
MSTRG.262.9	32950	515	0.24830000000000002	11.000256538391113	1	0.975994	coding
MSTRG.262.10	31723	515	0.24326	11.000256538391113	1	0.965469	coding
MSTRG.263.1	145964	1261	0.25105000000000005	7.625314521789551	1	1	coding
MSTRG.264.1	34394	225	0.26586000000000004	6.9375627517700185	1	0.943923	coding
MSTRG.264.2	33673	225	0.2384	6.9375627517700185	1	0.926866	coding
MSTRG.265.1	105264	702	0.24830000000000002	9.434770774841308	1	0.999985	coding
MSTRG.265.2	105264	702	0.24830000000000002	9.434770774841308	1	0.999985	coding
MSTRG.266.1	110496	938	0.24545999999999998	10.006605339050292	1	0.999999	coding
MSTRG.267.1	269	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.268.1	3678	196	0.25019	6.851110649108887	1	0.84669	coding
MSTRG.269.1	47669	316	0.26554000000000005	9.429935646057132	1	0.960548	coding
MSTRG.269.2	47650	316	0.26554000000000005	9.429935646057132	1	0.960548	coding
MSTRG.269.3	47601	316	0.26554000000000005	9.429935646057132	1	0.960548	coding
MSTRG.270.1	20371	344	0.26302000000000003	9.0192720413208	1	0.987027	coding
MSTRG.271.1	231202	695	0.24830000000000002	5.275022315979004	1	1	coding
MSTRG.271.2	177899	695	0.24830000000000002	5.275022315979004	1	1	coding
MSTRG.272.1	40273	322	0.24830000000000002	10.038452720642091	1	0.878678	coding
MSTRG.272.2	3822	86	0.24601	9.37913455963135	1	0.0638481	noncoding
MSTRG.272.3	5051	86	0.26806	9.37913455963135	1	0.0569003	noncoding
MSTRG.272.4	22205	322	0.24830000000000002	10.038452720642091	1	0.878678	coding
MSTRG.272.5	22183	322	0.24830000000000002	10.038452720642091	1	0.878678	coding
MSTRG.273.1	11229	180	0.27619000000000005	7.699034690856934	1	0.672194	coding
MSTRG.273.2	11224	180	0.27619000000000005	7.699034690856934	1	0.672194	coding
MSTRG.273.3	11222	180	0.27619000000000005	7.699034690856934	1	0.672194	coding
MSTRG.273.4	11209	180	0.27619000000000005	7.699034690856934	1	0.672194	coding
MSTRG.273.5	11183	180	0.27619000000000005	7.699034690856934	1	0.672194	coding
MSTRG.273.6	11183	180	0.27619000000000005	7.699034690856934	1	0.672194	coding
MSTRG.273.7	11162	180	0.26971	7.699034690856934	1	0.651752	coding
MSTRG.274.1	21666	112	0.26586000000000004	10.285044288635252	1	0.103175	noncoding
MSTRG.274.2	21666	112	0.26586000000000004	10.285044288635252	1	0.103175	noncoding
MSTRG.275.1	5630	116	0.27234	9.465328788757326	1	0.121169	noncoding
MSTRG.275.2	5630	116	0.27234	9.465328788757326	1	0.121169	noncoding
MSTRG.276.1	32928	1934	0.2399	7.979139137268066	1	1	coding
MSTRG.277.1	9045	101	0.29904000000000003	9.775872993469235	1	0.0972576	noncoding
MSTRG.278.1	101615	290	0.27081000000000005	6.523945426940918	1	0.997604	coding
MSTRG.279.1	352	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.280.1	890	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.281.1	421	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.282.1	572	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.283.1	16981	111	0.30952	9.12177677154541	1	0.147592	noncoding
MSTRG.283.2	24558	111	0.28467000000000003	9.12177677154541	1	0.117751	noncoding
MSTRG.284.1	23681	234	0.25105000000000005	7.999059867858887	1	0.86607	coding
MSTRG.284.2	9876	234	0.2399	7.999059867858887	1	0.843865	coding
MSTRG.285.1	45500	311	0.26719000000000004	9.591235542297362	1	0.950512	coding
MSTRG.286.1	98415	560	0.24830000000000002	5.376423072814942	1	1	coding
MSTRG.286.2	34912	560	0.25105000000000005	5.376423072814942	1	1	coding
MSTRG.286.3	98412	560	0.24830000000000002	5.376423072814942	1	1	coding
MSTRG.286.4	63128	430	0.24326	7.722566032409667	1	0.999611	coding
MSTRG.286.5	20502	166	0.27081000000000005	5.3026460647583	1	0.893909	coding
MSTRG.286.6	16854	166	0.28554	5.3026460647583	1	0.897108	coding
MSTRG.287.1	15867	331	0.27823000000000003	7.975980186462403	1	0.997501	coding
MSTRG.287.2	15851	331	0.27823000000000003	7.975980186462403	1	0.997501	coding
MSTRG.287.3	15810	331	0.27823000000000003	7.975980186462403	1	0.997501	coding
MSTRG.287.4	14266	331	0.27175	7.975980186462403	1	0.996625	coding
MSTRG.288.1	29671	242	0.28302000000000005	11.2390474319458	-1	0.051706	noncoding
MSTRG.289.1	728	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.290.1	14679	212	0.29676	9.428388404846192	1	0.796254	coding
MSTRG.290.2	14679	212	0.29676	9.428388404846192	1	0.796254	coding
MSTRG.290.3	10793	157	0.277	9.541852760314942	1	0.308571	noncoding
MSTRG.290.4	10163	157	0.24830000000000002	9.541852760314942	1	0.246448	noncoding
MSTRG.290.5	13692	212	0.26806	9.428388404846192	1	0.636959	coding
MSTRG.291.1	18736	157	0.27115	8.021365928649903	1	0.418321	noncoding
MSTRG.291.2	18713	157	0.27115	8.021365928649903	1	0.418321	noncoding
MSTRG.291.3	14355	157	0.26467	8.021365928649903	1	0.402415	noncoding
MSTRG.292.1	42595	446	0.27115	8.497787284851075	1	0.999823	coding
MSTRG.292.2	44239	446	0.26730000000000004	8.497787284851075	1	0.999769	coding
MSTRG.292.3	41719	446	0.27115	8.497787284851075	1	0.999823	coding
MSTRG.292.4	8490	134	0.26189	7.862838172912598	1	0.250988	noncoding
MSTRG.293.1	5031	141	0.29012	11.999967765808105	-1	0.0736217	noncoding
MSTRG.294.1	3169	137	0.30910000000000004	11.999967765808105	-1	0.100319	noncoding
MSTRG.294.2	2028	137	0.32472	11.999967765808105	-1	0.120574	noncoding
MSTRG.295.1	15115	300	0.27727	9.988489723205568	1	0.93983	coding
MSTRG.295.2	15099	300	0.28063000000000005	9.988489723205568	1	0.945663	coding
MSTRG.295.3	15002	300	0.28063000000000005	9.988489723205568	1	0.945663	coding
MSTRG.296.1	43096	416	0.26806	9.991971015930176	1	0.993867	coding
MSTRG.297.1	56122	239	0.28507000000000005	10.000480842590331	1	0.807343	coding
MSTRG.298.1	36617	302	0.27234	6.494900703430175	1	0.998656	coding
MSTRG.298.2	36600	302	0.27234	6.494900703430175	1	0.998656	coding
MSTRG.298.3	36557	302	0.27234	6.494900703430175	1	0.998656	coding
MSTRG.299.1	89007	433	0.25966	9.968117713928223	1	0.993066	coding
MSTRG.299.2	88966	433	0.25966	9.968117713928223	1	0.993066	coding
MSTRG.299.3	88934	433	0.25966	9.968117713928223	1	0.993066	coding
MSTRG.300.1	227	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.301.1	27536	317	0.26806	10.150692176818847	1	0.929505	coding
MSTRG.301.2	27526	317	0.26806	10.150692176818847	1	0.929505	coding
MSTRG.302.1	4811	181	0.31335999999999997	10.05224895477295	1	0.62925	coding
MSTRG.302.2	3683	181	0.32733	10.05224895477295	1	0.715155	coding
MSTRG.303.1	7666	99	0.27618000000000004	9.767040824890135	1	0.0804235	noncoding
MSTRG.304.1	31476	260	0.24326	8.71897830963135	1	0.852813	coding
MSTRG.304.2	31476	260	0.24326	8.71897830963135	1	0.852813	coding
MSTRG.304.3	31459	260	0.24326	8.71897830963135	1	0.852813	coding
MSTRG.305.1	10818	195	0.29727000000000003	11.443927955627444	1	0.434407	noncoding
MSTRG.306.1	4476	142	0.28243	11.999967765808105	-1	0.0637387	noncoding
MSTRG.307.1	28642	367	0.26586000000000004	5.46429615020752	1	0.99998	coding
MSTRG.308.1	18776	200	0.28315	9.569703102111816	1	0.629245	coding
MSTRG.308.2	34936	180	0.29091	6.692870903015137	1	0.841986	coding
MSTRG.308.3	15812	180	0.27234	6.692870903015137	1	0.805662	coding
MSTRG.308.4	7455	78	0.28982	10.01285877227783	1	0.0494702	noncoding
MSTRG.309.1	23883	412	0.26302000000000003	7.747973060607911	-1	0.217938	noncoding
MSTRG.309.2	5124	534	0.22927999999999998	11.833123588562014	-1	6.42445e-08	noncoding
MSTRG.310.1	8342	102	0.29835	8.555422019958495	1	0.102804	noncoding
MSTRG.310.2	8342	102	0.29835	8.555422019958495	1	0.102804	noncoding
MSTRG.310.3	7964	102	0.3	8.555422019958495	1	0.104112	noncoding
MSTRG.310.4	7964	102	0.3	8.555422019958495	1	0.104112	noncoding
MSTRG.310.5	7962	102	0.3	8.555422019958495	1	0.104112	noncoding
MSTRG.311.1	115554	583	0.26467	4.26124210357666	1	1	coding
MSTRG.312.1	1172	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.313.1	562	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.314.1	60927	518	0.28507000000000005	6.49137668609619	1	1	coding
MSTRG.314.2	68009	518	0.28507000000000005	6.49137668609619	1	1	coding
MSTRG.314.3	8142	138	0.35040000000000004	8.64941692352295	1	0.531263	coding
MSTRG.315.1	2976	66	0.32633	10.20271816253662	1	0.0415197	noncoding
MSTRG.316.1	71199	498	0.24830000000000002	6.488023185729981	1	0.999998	coding
MSTRG.317.1	696	57	0.32077	10.205812644958495	1	0.030132	noncoding
MSTRG.318.1	78372	594	0.26586000000000004	5.2946886062622065	1	1	coding
MSTRG.318.2	78328	594	0.26586000000000004	5.2946886062622065	1	1	coding
MSTRG.319.1	35632	167	0.2921	8.349510002136231	1	0.550263	coding
MSTRG.319.2	32470	167	0.2921	8.349510002136231	1	0.550263	coding
MSTRG.319.3	21257	167	0.27619000000000005	8.349510002136231	1	0.480858	noncoding
MSTRG.319.4	13924	167	0.27234	8.349510002136231	1	0.466574	noncoding
MSTRG.319.5	5508	167	0.28443	8.349510002136231	1	0.514962	coding
MSTRG.320.1	2865	93	0.28339000000000003	6.803763771057128	1	0.100475	noncoding
MSTRG.321.1	233	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.322.1	296	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.323.1	64637	453	0.26467	5.27274875640869	1	1	coding
MSTRG.323.2	64498	453	0.26467	5.27274875640869	1	1	coding
MSTRG.323.3	64498	453	0.26467	5.27274875640869	1	1	coding
MSTRG.323.4	62047	453	0.26467	5.27274875640869	1	1	coding
MSTRG.324.1	350	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.325.1	207	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.326.1	13109	115	0.27543	8.949001502990725	1	0.126123	noncoding
MSTRG.326.2	3961	72	0.26971	7.632533073425294	1	0.039803	noncoding
MSTRG.327.1	142174	627	0.26467	8.78086795806885	1	0.999997	coding
MSTRG.328.1	203	0	0.21719	0.0	-1	0.00838144	noncoding
MSTRG.329.1	67613	262	0.26586000000000004	10.187503623962403	1	0.77079	coding
MSTRG.329.2	67584	262	0.26586000000000004	10.187503623962403	1	0.77079	coding
MSTRG.329.3	67566	262	0.26586000000000004	10.187503623962403	1	0.77079	coding
MSTRG.330.1	13783	106	0.32861	5.9923303604125975	1	0.269053	noncoding
MSTRG.331.1	92103	775	0.2399	6.491604042053221	1	1	coding
MSTRG.331.2	92103	775	0.2399	6.491604042053221	1	1	coding
MSTRG.331.3	92095	775	0.2399	6.491604042053221	1	1	coding
MSTRG.332.1	31555	228	0.26586000000000004	9.796696281433103	1	0.664967	coding
MSTRG.332.2	31553	228	0.26586000000000004	9.796696281433103	1	0.664967	coding
MSTRG.333.1	89153	592	0.26467	11.999967765808105	1	0.976012	coding
MSTRG.333.2	89152	592	0.26467	11.999967765808105	1	0.976012	coding
MSTRG.333.3	89137	592	0.26467	11.999967765808105	1	0.976012	coding
MSTRG.333.4	43480	380	0.26971	6.502346611022949	1	0.999937	coding
MSTRG.334.1	8564	264	0.30589	10.105951118469235	1	0.94445	coding
MSTRG.334.2	8564	264	0.30589	10.105951118469235	1	0.94445	coding
MSTRG.334.3	8556	264	0.30589	10.105951118469235	1	0.94445	coding
MSTRG.335.1	39037	109	0.25734	8.754049110412598	1	0.10647	noncoding
MSTRG.335.2	39036	109	0.25734	8.754049110412598	1	0.10647	noncoding
MSTRG.335.3	28342	109	0.25734	8.754049110412598	1	0.10647	noncoding
MSTRG.336.1	83159	2166	0.24265	8.987231254577637	1	1	coding
MSTRG.336.2	22738	683	0.26467	5.270532035827636	1	1	coding
MSTRG.336.3	83159	2166	0.24265	8.987231254577637	1	1	coding
MSTRG.336.4	83112	2166	0.24265	8.987231254577637	1	1	coding
MSTRG.336.5	83069	2166	0.24265	8.987231254577637	1	1	coding
MSTRG.336.6	83061	2166	0.24265	8.987231254577637	1	1	coding
